clave_entidad,clave_actividad_economica,anio_censal,UE,A111A,H001A
17,5616,2014,77,480.392,4570
17,5617,2014,37,51.844,343
17,5619,2014,26,42.694,237
17,5621,2014,6,8.995,73
17,6111,2014,570,1115.717,9616
17,6113,2014,76,1290.207,4651
17,6114,2014,26,32.204,387
17,6115,2014,82,31.313,374
17,6116,2014,301,105.565,1323
17,6211,2014,1001,226.318,1937
17,6212,2014,898,134.183,1389
17,6213,2014,329,51.261,665
17,6214,2014,7,243.392,217
17,6215,2014,278,168.89,871
17,6216,2014,8,0.241,11
17,6219,2014,4,10.571,67
17,6221,2014,26,281.204,1035
17,6232,2014,5,2.264,31
17,6233,2014,22,24.581,523
17,6239,2014,18,20.934,451
17,6241,2014,486,43.362,1924
17,6242,2014,11,1.544,97
17,6243,2014,7,0.247,12
17,6244,2014,153,117.136,1441
17,7113,2014,20,5.935,83
17,7115,2014,20,1.659,36
17,7121,2014,12,2.896,57
17,7131,2014,537,168.896,1333
17,7132,2014,63,182.687,449
17,7139,2014,482,387.997,2493
17,7211,2014,473,1267.866,6579
17,7212,2014,5,4.677,22
17,7213,2014,91,15.57,232
17,7223,2014,29,136.571,704
17,7224,2014,397,210.897,1752
17,7225,2014,9906,3425.946,26994
17,8111,2014,3770,677.154,8089
17,8112,2014,439,88.294,753
17,8113,2014,196,91.244,573
17,8114,2014,1862,174.132,2771
17,8121,2014,3573,310.07,4991
17,8122,2014,713,91.044,1215
17,8123,2014,88,33.18,263
17,8124,2014,408,890.098,887
17,8129,2014,101,20.963,199
17,8131,2014,226,91.879,1197
17,8132,2014,153,72.665,986
18,1125,2014,117,154.718,1391
18,1141,2014,1157,397.9,6882
18,1151,2014,9,13.873,76
18,2221,2014,34,393.096,1236
18,2361,2014,59,952.361,2082
18,2362,2014,60,551.394,1715
18,2372,2014,26,164.518,549
18,2373,2014,27,726.257,1773
18,2381,2014,4,2.585,21
18,2382,2014,31,46.552,183
18,2383,2014,10,5.362,76
18,2389,2014,5,4.842,40
18,3111,2014,11,1122.659,131
18,3113,2014,26,2295.343,1151
18,3114,2014,24,320.205,597
18,3115,2014,189,48.146,402
18,3116,2014,59,335.076,346
18,3118,2014,1090,694.474,3603
18,3119,2014,92,619.8,1389
18,3121,2014,261,3060.175,1890
18,3122,2014,6,621.069,422
18,3141,2014,7,1.613,11
18,3149,2014,46,9.057,118
18,3151,2014,5,0.124,5
18,3152,2014,148,23.948,306
18,3159,2014,10,0.571,15
18,3162,2014,31,4.715,60
18,3211,2014,4,29.304,84
18,3219,2014,264,36.182,525
18,3222,2014,62,6.406,117
18,3231,2014,171,137.313,599
18,3253,2014,8,3008.145,175
18,3256,2014,12,11.085,42
18,3261,2014,5,56.186,113
18,3262,2014,4,2.436,13
18,3271,2014,117,21.216,321
18,3272,2014,6,0.92,10
18,3273,2014,108,708.707,444
18,3274,2014,15,0.839,33
18,3279,2014,38,10.224,111
18,3323,2014,718,159.923,1331
18,3327,2014,39,15.556,108
18,3329,2014,5,0.289,7
18,3362,2014,5,3.198,18
18,3371,2014,308,71.677,673
18,3372,2014,3,1.268,6
18,3379,2014,5,1.121,10
18,3391,2014,24,10.474,60
18,3399,2014,181,27.943,384
18,4311,2014,193,1710.519,3662
18,4312,2014,53,428.068,1921
18,4321,2014,14,17.415,41
18,4331,2014,14,33.856,100
18,4332,2014,10,3.619,20
18,4333,2014,8,12.801,39
18,4334,2014,12,6.471,59
18,4335,2014,3,8.483,38
18,4341,2014,265,177.287,658
18,4342,2014,284,457.265,1591
18,4343,2014,74,13.14,226
18,4351,2014,36,87.54,195
18,4352,2014,11,51.721,82
18,4353,2014,32,29.364,108
18,4354,2014,46,52.262,199
18,4361,2014,4,10.321,42
18,4611,2014,8325,1198.749,15777
18,4612,2014,1278,197.411,2195
18,4621,2014,835,1482.864,5278
18,4622,2014,27,936.213,2118
18,4631,2014,204,68.785,635
18,4632,2014,1843,214.769,3325
18,4633,2014,474,173.942,1226
18,4641,2014,772,541.191,2801
18,4651,2014,234,58.517,432
18,4652,2014,291,48.157,587
18,4653,2014,1001,103.612,1773
18,4659,2014,898,62.941,1515
18,4661,2014,380,170.482,1193
18,4662,2014,293,101.891,751
18,4663,2014,314,30.887,612
18,4664,2014,324,11.782,459
18,4671,2014,927,405.306,2667
18,4681,2014,42,254.579,588
18,4682,2014,468,197.168,1578
18,4683,2014,56,32.224,238
18,4684,2014,256,860.51,2493
18,4691,2014,14,7.616,39
18,4832,2014,16,1.84,16
18,4841,2014,12,89.232,234
18,4842,2014,22,239.572,636
18,4851,2014,17,126.466,695
18,4852,2014,17,114.536,447
18,4855,2014,15,261.491,701
18,4884,2014,32,92.137,172
18,5111,2014,12,45.264,130
18,5121,2014,6,141.426,152
18,5122,2014,5,0.676,8
18,5151,2014,18,101.102,263
18,5171,2014,10,43.823,176
18,5179,2014,39,20.173,88
18,5223,2014,89,1413.994,802
18,5224,2014,117,98.22,444
18,5231,2014,27,7.674,44
18,5241,2014,3,1.864,9
18,5242,2014,35,16.855,155
18,5311,2014,350,91.116,688
18,5312,2014,81,552.358,475
18,5313,2014,84,249.853,870
18,5322,2014,157,44.89,364
18,5324,2014,68,9.854,175
18,5411,2014,306,132.106,1151
18,5412,2014,194,66.803,712
18,5413,2014,45,45.767,332
18,5414,2014,15,2.961,22
18,5416,2014,40,21.718,203
18,5418,2014,56,38.484,250
18,5419,2014,168,32.506,299
18,6111,2014,161,400.821,2820
18,6113,2014,41,168.776,1480
18,6114,2014,25,17.389,155
18,6115,2014,22,6.348,73
18,6116,2014,139,35.817,528
18,6211,2014,584,117.839,974
18,6212,2014,549,71.022,819
18,6213,2014,159,21.454,293
18,6214,2014,4,17.68,48
18,6215,2014,117,86.404,429
18,6219,2014,4,2.449,17
18,6233,2014,16,1.907,115
18,6239,2014,11,1.58,64
18,6241,2014,218,9.727,935
18,6242,2014,9,0.875,42
18,6243,2014,7,3.421,20
18,6244,2014,173,135.666,1901
18,7111,2014,43,6.654,380
18,7113,2014,26,2.774,152
18,7121,2014,10,138.213,157
18,7131,2014,232,18.073,380
18,7132,2014,39,50.865,93
18,7139,2014,265,176.033,933
18,7211,2014,628,4937.687,14379
18,7212,2014,13,6.062,41
18,7213,2014,83,28.701,253
18,7223,2014,9,2.923,30
18,7224,2014,452,246.174,1840
18,7225,2014,6933,2266.914,19556
18,8111,2014,2354,435.435,5186
18,8112,2014,274,47.274,438
18,8113,2014,148,37.137,326
18,8114,2014,1076,79.993,1552
18,8121,2014,1871,138.205,2421
18,8122,2014,429,58.588,751
18,8123,2014,103,53.839,407
18,8124,2014,187,26.198,293
18,8129,2014,55,9.012,107
18,8131,2014,255,84.087,1222
18,8132,2014,145,153.433,732
19,1151,2014,14,81.957,185
19,1152,2014,3,0.03,4
19,2123,2014,32,2131.062,2348
19,2361,2014,188,10876.78,15531
19,2362,2014,238,9832.842,12319
19,2371,2014,44,2377.216,1985
19,2372,2014,86,1400.637,2654
19,2373,2014,52,2926.085,3352
19,2379,2014,7,54.333,292
19,2381,2014,38,275.1,913
19,2382,2014,251,764.592,3295
19,2383,2014,85,197.198,850
19,2389,2014,43,422.463,1424
19,3111,2014,19,2674.872,1232
19,3112,2014,22,6977.937,2872
19,3113,2014,96,2288.073,4486
19,3114,2014,39,3414.752,4737
19,3115,2014,198,5455.243,3201
19,3116,2014,81,8698.354,9027
19,3118,2014,2331,15423.761,19561
19,3119,2014,144,6688.892,5987
19,3131,2014,14,949.745,1075
19,3132,2014,4,6.042,29
19,3141,2014,18,989.028,528
19,3149,2014,133,636.477,1549
19,3151,2014,8,251.519,441
19,3152,2014,442,2300.604,7182
19,3159,2014,14,7.745,54
19,3161,2014,5,1041.822,1030
19,3162,2014,18,118.926,328
19,3169,2014,43,46.598,182
19,3219,2014,505,1934.692,3596
19,3221,2014,12,5104.507,2456
19,3222,2014,214,15087.304,12246
19,3231,2014,1052,3066.545,7815
19,3241,2014,35,147954.743,4884
19,3251,2014,53,10796.976,4491
19,3252,2014,15,5799.725,2215
19,3253,2014,9,782.576,345
19,3254,2014,22,357.318,929
19,3255,2014,84,9211.225,3844
19,3256,2014,123,6619.248,4087
19,3259,2014,62,2163.314,2414
19,3261,2014,364,21962.279,29051
19,3262,2014,72,1767.822,2920
19,3271,2014,65,9370.606,12509
19,3272,2014,48,10335.581,8131
19,3273,2014,194,6795.287,4089
19,3274,2014,30,2433.885,1279
19,3279,2014,110,1016.751,1876
19,3311,2014,3,11277.666,2964
19,3312,2014,58,70999.914,10289
19,3313,2014,17,7266.361,3108
19,3314,2014,13,5185.074,2159
19,3315,2014,39,6024.255,4561
19,3321,2014,33,4934.562,2662
19,3322,2014,16,97.459,337
19,3323,2014,1948,6926.935,12537
19,3324,2014,53,4758.359,4436
19,3325,2014,17,1471.739,1676
19,3326,2014,70,2562.159,1784
19,3327,2014,1081,8817.461,13791
19,3328,2014,84,9656.28,6116
19,3329,2014,136,13706.161,11017
19,3331,2014,25,7996.605,5870
19,3332,2014,39,1646.423,1884
19,3333,2014,38,934.761,312
19,3334,2014,62,24353.04,11288
19,3335,2014,21,197.545,564
19,3336,2014,3,429.618,382
19,3339,2014,94,5298.444,4959
19,3341,2014,5,392.103,1172
19,3342,2014,14,2374.676,4281
19,3343,2014,3,23.013,97
19,3344,2014,37,4321.039,6813
19,3345,2014,14,1839.349,892
19,3346,2014,3,11.474,24
19,3351,2014,25,3514.261,5579
19,3352,2014,26,18871.471,8605
19,3353,2014,50,10801.141,14107
19,3359,2014,50,26115.217,7879
19,3361,2014,6,68612.66,5223
19,3362,2014,66,4561.464,3128
19,3363,2014,110,71611.075,49939
19,3365,2014,8,1802.826,824
19,3369,2014,5,567.207,1334
19,3371,2014,974,2150.031,6781
19,3372,2014,112,1387.174,3502
19,3379,2014,29,1302.444,971
19,3391,2014,61,992.241,1157
19,3399,2014,355,8351.349,13440
19,4311,2014,894,11819.822,24435
19,4312,2014,126,7947.184,6222
19,4321,2014,142,386.597,1214
19,4331,2014,100,1292.078,2439
19,4332,2014,71,157.344,736
19,4333,2014,41,110.602,437
19,4334,2014,113,721.433,1682
19,4335,2014,68,290.62,915
19,4341,2014,225,709.305,933
19,4342,2014,2303,15098.249,29812
19,4343,2014,859,2294.384,4908
19,4351,2014,64,253.438,740
19,4352,2014,251,2329.456,4098
19,4353,2014,606,2994.477,7277
19,4354,2014,565,5316.641,10322
19,4361,2014,123,1067.503,2039
19,4611,2014,22543,5714.459,50801
19,4612,2014,2952,702.297,5543
19,4621,2014,3051,14533.111,42146
19,4622,2014,136,4052.13,11444
19,4631,2014,460,256.496,2299
19,4632,2014,3536,1930.429,11661
19,4633,2014,822,852.722,3733
19,4641,2014,2356,3463.445,13125
19,4651,2014,873,569.777,3057
19,4652,2014,781,785.351,3152
19,4653,2014,3685,684.033,7175
19,4659,2014,1546,443.839,3868
19,4661,2014,1279,2833.649,7806
19,4662,2014,1187,1173.77,6704
19,4663,2014,1001,567.505,3689
19,4664,2014,1057,47.589,1489
19,4671,2014,3693,4956.443,17712
19,4681,2014,405,3538.786,7548
19,4682,2014,2092,2314.891,12162
19,4683,2014,50,163.032,592
19,4684,2014,1177,4157.759,10791
19,4691,2014,21,42.862,371
19,4841,2014,341,12072.111,17527
19,4842,2014,241,9268.59,13944
19,4851,2014,70,3230.09,10392
19,4852,2014,22,3391.192,5226
19,4854,2014,15,427.62,1778
19,4871,2014,4,39.579,62
19,4872,2014,5,2.579,18
19,4881,2014,8,532.608,531
19,4882,2014,3,7.951,33
19,4884,2014,58,1812.138,693
19,4885,2014,162,1821.595,3817
19,4921,2014,18,1681.261,6963
19,4922,2014,11,58.654,372
19,4931,2014,42,310.734,622
19,5121,2014,73,1804.783,2269
19,5122,2014,12,35.964,53
19,5151,2014,22,431.959,638
19,5171,2014,18,18817.677,6849
19,5179,2014,103,6352.988,982
19,5182,2014,15,290.839,682
19,5191,2014,15,97.534,170
19,5221,2014,6,50131.944,27636
19,5223,2014,174,823.127,1314
19,5224,2014,755,8524.921,4612
19,5231,2014,150,184.032,552
19,5239,2014,6,56.198,62
19,5241,2014,11,7694.931,3391
19,5242,2014,299,4050.507,10724
19,5311,2014,1076,1447.769,4810
19,5312,2014,533,5105.953,4520
19,5313,2014,160,1298.084,1815
19,5321,2014,79,430.424,533
19,5322,2014,840,443.372,2043
19,5323,2014,27,156.982,166
19,5324,2014,309,1738.238,4183
19,5331,2014,4,22.17,30
19,5411,2014,904,1032.694,5117
19,5412,2014,779,2022.73,32078
19,5413,2014,361,1824.085,4548
19,5414,2014,120,174.497,552
19,5415,2014,269,3542.977,6494
19,5416,2014,385,1632.505,4897
19,5417,2014,15,198.43,272
19,5418,2014,310,1961.477,4762
19,5419,2014,824,439.078,3043
19,5511,2014,84,105312.087,5057
19,5611,2014,241,7786.56,12063
19,5612,2014,55,563.447,1837
19,5613,2014,361,19436.633,104520
19,5614,2014,1491,1420.759,10024
19,5615,2014,344,944.036,1646
19,5616,2014,306,4269.203,18707
19,5617,2014,153,872.2,9338
19,5619,2014,101,1589.581,2866
19,5621,2014,60,1305.523,2101
19,6111,2014,975,5742.643,25125
19,6112,2014,12,19.864,174
19,6113,2014,185,4490.441,9915
19,6114,2014,53,251.867,629
19,6115,2014,130,110.196,861
19,6116,2014,862,565.786,4122
19,6117,2014,15,68.202,343
19,6211,2014,2326,1867.841,8194
19,6212,2014,1908,643.801,4151
19,6213,2014,662,237.93,1559
19,6214,2014,32,112.678,394
19,6215,2014,317,492.493,1329
19,6216,2014,22,1071.102,1443
19,6219,2014,23,85.317,676
19,6221,2014,86,3866.119,9717
19,6223,2014,23,278.399,823
19,6231,2014,7,15.276,117
19,6232,2014,7,4.491,63
19,6233,2014,46,107.666,693
19,6239,2014,32,44.169,323
19,6241,2014,203,59.688,1021
19,6242,2014,60,30.392,1084
19,6243,2014,7,24.214,63
19,6244,2014,365,427.595,4362
19,7111,2014,28,40.423,234
19,7112,2014,6,1382.398,762
19,7113,2014,31,100.864,307
19,7114,2014,6,78.119,73
19,7115,2014,37,22.638,97
19,7121,2014,23,191.461,435
19,7131,2014,148,230.106,818
19,7132,2014,283,1214.833,3654
19,7139,2014,963,1687.171,6801
19,7211,2014,303,2325.197,6867
19,7213,2014,24,30.503,97
19,7223,2014,90,1178.34,3396
19,7224,2014,718,698.278,3177
19,7225,2014,14101,14280.484,60785
19,8111,2014,8348,4271.899,22903
19,8112,2014,892,678.137,2652
19,8113,2014,978,2854.761,7220
19,8114,2014,2720,668.851,5105
19,8121,2014,7611,1079.731,11160
19,8122,2014,693,290.531,1893
19,8123,2014,216,356.912,1578
19,8124,2014,392,367.085,1138
19,8129,2014,142,42.324,339
19,8131,2014,194,238.005,1275
19,8132,2014,246,845.185,1755
20,1125,2014,150,7.13,384
20,1141,2014,2794,446.594,8091
20,2221,2014,604,485.149,4495
20,2361,2014,105,639.061,2168
20,2362,2014,138,930.899,3357
20,2371,2014,65,368.182,1422
20,2372,2014,87,410.756,1484
20,2373,2014,122,822.728,2926
20,2379,2014,6,30.531,99
20,2381,2014,24,29.364,120
20,2382,2014,67,46.399,273
20,2383,2014,18,12.144,72
20,2389,2014,9,32.474,163
20,3113,2014,189,2705.204,2312
20,3114,2014,81,75.315,445
20,3115,2014,658,640.264,1671
20,3116,2014,287,491.221,793
20,3118,2014,12114,2193.851,21372
20,3119,2014,1880,537.72,2650
20,3121,2014,921,10539.158,7767
20,3131,2014,3969,28.494,5584
20,3132,2014,178,9.075,254
20,3133,2014,6,0.309,6
20,3141,2014,941,40.558,1755
20,3149,2014,3579,122.923,4301
20,3151,2014,394,4.559,422
20,3152,2014,1924,253.617,3467
20,3159,2014,86,1.171,142
20,3161,2014,18,3.074,43
20,3162,2014,163,18.126,277
20,3169,2014,167,7.136,269
20,3211,2014,34,105.585,471
20,3212,2014,3,17.652,33
20,3219,2014,1607,392.705,3548
20,3231,2014,406,160.821,1151
20,3241,2014,4,213328.634,3409
20,3251,2014,4,52.066,38
20,3254,2014,6,168.09,111
20,3256,2014,12,6.222,52
20,3259,2014,112,63.271,333
20,3261,2014,29,237.047,397
20,3262,2014,9,29.263,80
20,3271,2014,1121,108.829,2364
20,3272,2014,15,3.552,30
20,3273,2014,417,4854.804,3134
20,3274,2014,13,1.335,37
20,3279,2014,122,18.023,244
20,3322,2014,33,2.454,52
20,3323,2014,2691,406.534,4376
20,3324,2014,4,3.156,13
20,3326,2014,7,1.338,15
20,3327,2014,83,21.785,202
20,3332,2014,5,2.077,15
20,3371,2014,1720,214.734,2785
20,3372,2014,12,14.025,86
20,3379,2014,9,0.94,14
20,3391,2014,40,65.126,135
20,3399,2014,664,146.572,1387
20,4311,2014,374,3008.187,6210
20,4312,2014,176,2482.336,5229
20,4321,2014,78,63.821,256
20,4331,2014,49,68.82,290
20,4332,2014,22,5.569,81
20,4333,2014,13,4.49,38
20,4334,2014,45,121.607,479
20,4335,2014,9,8.136,31
20,4341,2014,658,313.977,1532
20,4342,2014,1024,2816.47,5965
20,4343,2014,222,44.873,577
20,4351,2014,116,118.909,544
20,4352,2014,32,373.739,210
20,4353,2014,124,72.098,381
20,4354,2014,89,142.687,461
20,4611,2014,42339,3360.769,71121
20,4612,2014,3594,322.915,5966
20,4621,2014,698,2065.134,8874
20,4622,2014,64,1323.252,3465
20,4631,2014,977,175.781,2593
20,4632,2014,6551,649.145,10832
20,4633,2014,1860,273.19,3563
20,4641,2014,2429,906.07,6592
20,4651,2014,766,111.673,1327
20,4652,2014,1117,161.827,2028
20,4653,2014,3447,318.979,5983
20,4659,2014,3651,207.965,5710
20,4661,2014,1131,421.165,4023
20,4662,2014,903,297.007,2285
20,4663,2014,938,71.018,1718
20,4664,2014,608,24.759,869
20,4671,2014,2936,1125.902,8381
20,4681,2014,88,627.529,1646
20,4682,2014,1164,479.701,3724
20,4683,2014,168,106.122,474
20,4684,2014,986,1390.252,5523
20,4691,2014,41,12.483,104
20,4841,2014,30,127.989,802
20,4842,2014,58,429.818,1583
20,4851,2014,56,217.767,1050
20,4852,2014,145,548.444,2360
20,4855,2014,50,145.696,614
20,4859,2014,109,400.653,2408
20,4871,2014,30,64.128,276
20,4872,2014,73,39.722,306
20,4881,2014,11,166.318,291
20,4883,2014,5,31.269,120
20,4884,2014,60,186.921,312
20,4885,2014,8,6.153,26
20,4889,2014,5,0.584,8
20,4931,2014,18,0.673,54
20,5111,2014,27,75.259,419
20,5121,2014,15,249.026,302
20,5122,2014,4,0.345,9
20,5151,2014,121,149.893,1034
20,5179,2014,131,33.818,362
20,5182,2014,9,67.948,110
20,5191,2014,27,31.123,168
20,5223,2014,402,4355.271,3065
20,5224,2014,458,430.966,2007
20,5231,2014,39,17.099,88
20,5311,2014,535,113.934,1040
20,5312,2014,138,90.472,450
20,5313,2014,32,26.961,188
20,5321,2014,26,53.228,92
20,5322,2014,487,83.726,1197
20,5323,2014,4,0.478,9
20,5324,2014,184,258.037,864
20,5411,2014,830,182.99,2276
20,5412,2014,500,203.468,2022
20,5413,2014,156,159.484,750
20,5414,2014,39,6.452,79
20,5415,2014,38,37.467,251
20,5416,2014,118,83.073,1176
20,5417,2014,4,7.743,33
20,5418,2014,210,82.206,497
20,5419,2014,501,100.49,937
20,5611,2014,37,8.057,270
20,5612,2014,4,0.304,26
20,5613,2014,46,437.779,4509
20,5614,2014,3478,483.5,6025
20,5615,2014,113,105.167,486
20,5616,2014,58,434.87,2882
20,5617,2014,35,97.218,729
20,5619,2014,20,3.58,68
20,5621,2014,10,2.997,27
20,6111,2014,416,763.756,6246
20,6112,2014,4,0.824,11
20,6113,2014,77,701.807,3659
20,6114,2014,56,113.048,333
20,6115,2014,59,19.312,228
20,6116,2014,377,83.13,1310
20,6211,2014,1844,327.431,3038
20,6212,2014,1386,169.808,1926
20,6213,2014,302,38.459,792
20,6214,2014,8,20.617,55
20,6215,2014,484,208.63,1259
20,6216,2014,3,0.703,21
20,6219,2014,13,19.358,221
20,6221,2014,34,326.822,753
20,6239,2014,36,10.365,253
20,6241,2014,876,14.562,3497
20,6242,2014,24,4.914,130
20,6243,2014,11,2.05,59
20,6244,2014,174,90.521,1266
20,7111,2014,188,49.848,1314
20,7113,2014,19,37.495,215
20,7115,2014,42,8.729,78
20,7121,2014,26,7.841,221
20,7131,2014,536,38.016,844
20,7132,2014,41,47.709,88
20,7139,2014,582,211.032,1963
20,7211,2014,1286,1868.249,10013
20,7212,2014,5,3.68,82
20,7213,2014,387,85.652,1043
20,7223,2014,27,27.039,166
20,7224,2014,2094,672.44,5323
20,7225,2014,19841,4877.042,44526
20,8111,2014,5900,962.633,12143
20,8112,2014,595,76.68,916
20,8113,2014,330,151.19,1208
20,8114,2014,2764,209.39,3793
20,8121,2014,4496,350.357,5794
20,8122,2014,838,107.891,1466
20,8123,2014,102,30.398,273
20,8124,2014,270,37.002,493
20,8129,2014,120,32.312,275
20,8131,2014,414,240.581,2359
20,8132,2014,520,194.082,2913
21,1125,2014,122,32.446,485
21,1141,2014,136,2.428,314
21,1151,2014,34,54.332,203
21,2361,2014,111,2254.089,5133
21,2362,2014,114,2148.121,4506
21,2371,2014,37,428.041,1081
21,2372,2014,84,1256.937,1923
21,2373,2014,59,949.536,3193
21,2379,2014,9,69.402,146
21,2381,2014,32,67.907,220
21,2382,2014,170,136.338,1018
21,2383,2014,48,77.853,261
21,2389,2014,13,92.455,384
21,3112,2014,98,8449.711,1899
21,3113,2014,100,7898.809,4788
21,3114,2014,84,8157.266,3535
21,3115,2014,633,2250.275,2025
21,3116,2014,115,4304.586,1994
21,3118,2014,13794,7193.213,30460
21,3119,2014,265,1055.657,1785
21,3131,2014,2948,1862.291,6970
21,3132,2014,82,5890.529,9294
21,3133,2014,39,1880.007,5786
21,3141,2014,109,763.169,1545
21,3149,2014,1095,901.951,3726
21,3151,2014,136,652.311,1772
21,3152,2014,2432,6588.315,32595
21,3159,2014,69,8.376,162
21,3161,2014,15,5.605,44
21,3162,2014,286,111.48,1217
21,3169,2014,113,16.397,280
21,3211,2014,20,17.747,110
21,3212,2014,3,4.279,17
21,3219,2014,2025,348.755,3918
21,3221,2014,264,431.772,1144
21,3222,2014,181,4608.427,2393
21,3231,2014,935,1045.3,4152
21,3241,2014,5,3080.748,107
21,3251,2014,12,3355.813,1452
21,3252,2014,3,298.129,71
21,3253,2014,10,176.177,341
21,3254,2014,33,3658.907,2253
21,3255,2014,16,303.98,406
21,3256,2014,54,3965.318,1608
21,3259,2014,67,1513.13,769
21,3261,2014,157,9339.47,12069
21,3262,2014,23,109.624,619
21,3271,2014,3850,661.983,10224
21,3272,2014,104,30.811,386
21,3273,2014,663,6445.796,4276
21,3274,2014,423,1406.413,1756
21,3279,2014,945,371.752,2216
21,3312,2014,11,1902.794,345
21,3315,2014,13,131.587,310
21,3321,2014,27,9.63,76
21,3322,2014,19,240.128,355
21,3323,2014,3591,1824.228,8049
21,3324,2014,14,26.853,106
21,3325,2014,9,2278.743,1912
21,3326,2014,44,2295.51,954
21,3327,2014,437,562.054,2090
21,3328,2014,25,70.568,285
21,3329,2014,72,9939.263,2341
21,3331,2014,25,1184.629,548
21,3332,2014,27,493.827,492
21,3333,2014,7,10.971,44
21,3334,2014,13,981.785,994
21,3335,2014,8,302.555,359
21,3339,2014,16,80.694,155
21,3345,2014,7,36.192,123
21,3351,2014,24,25.03,136
21,3352,2014,11,175.67,264
21,3353,2014,8,923.627,91
21,3359,2014,8,16.126,58
21,3361,2014,4,108493.818,15202
21,3362,2014,122,1017.113,901
21,3363,2014,65,66897.572,23946
21,3371,2014,1499,1077.528,5156
21,3372,2014,41,163.519,438
21,3379,2014,50,152.594,307
21,3391,2014,96,696.268,1337
21,3399,2014,1474,889.245,4016
21,4311,2014,1054,7002.775,15835
21,4312,2014,144,3455.867,6903
21,4321,2014,220,431.276,1113
21,4331,2014,86,176.473,1191
21,4332,2014,56,137.042,203
21,4333,2014,27,36.942,103
21,4334,2014,83,83.473,582
21,4335,2014,30,64.069,231
21,4341,2014,1344,531.222,2691
21,4342,2014,2131,3857.95,11099
21,4343,2014,803,693.077,2389
21,4351,2014,151,217.795,869
21,4352,2014,144,348.279,1140
21,4353,2014,376,478.732,1858
21,4354,2014,295,678.125,1907
21,4361,2014,49,228.186,722
21,4371,2014,5,5.325,44
21,4611,2014,61956,5253.662,104044
21,4612,2014,2158,302.334,3962
21,4621,2014,1429,5774.014,14651
21,4622,2014,90,3287.488,7664
21,4631,2014,1468,303.436,3568
21,4632,2014,8289,1315.095,14858
21,4633,2014,2422,734.986,5945
21,4641,2014,4318,1908.952,12323
21,4651,2014,1108,320.195,2322
21,4652,2014,1959,333.073,3532
21,4653,2014,7432,669.859,12273
21,4659,2014,5303,454.697,8755
21,4661,2014,1679,889.454,4817
21,4662,2014,1759,1176.682,4966
21,4663,2014,3251,332.39,6145
21,4664,2014,1753,32.036,2319
21,4671,2014,6436,2429.601,16373
21,4681,2014,334,2793.718,5703
21,4682,2014,2264,1241.666,7499
21,4683,2014,113,37.621,347
21,4684,2014,1343,2963.727,8907
21,4691,2014,58,55.086,976
21,4841,2014,113,2587.217,4459
21,4842,2014,67,887.388,1438
21,4851,2014,200,1696.086,6838
21,4852,2014,109,2390.027,4984
21,4855,2014,20,45.97,144
21,4871,2014,8,16.113,57
21,4872,2014,11,7.014,48
21,4884,2014,107,5554.279,766
21,4885,2014,41,213.758,722
21,4889,2014,28,52.223,225
21,4921,2014,22,74.673,444
21,4922,2014,7,3.36,34
21,4931,2014,49,115.523,201
21,5121,2014,33,912.712,1090
21,5122,2014,3,1.894,13
21,5171,2014,27,251.455,741
21,5179,2014,209,553.579,760
21,5182,2014,14,58.077,184
21,5191,2014,25,39.575,144
21,5224,2014,536,646.038,2542
21,5231,2014,72,174.833,281
21,5311,2014,1179,306.943,3491
21,5312,2014,336,541.64,1824
21,5313,2014,152,284.802,1232
21,5411,2014,1206,409.314,4100
21,5412,2014,688,416.406,3378
21,5413,2014,268,691.845,2010
21,5414,2014,108,132.53,674
21,5415,2014,104,276.233,1562
21,5416,2014,224,240.297,1941
21,5417,2014,10,164.769,252
21,5418,2014,406,310.839,1854
21,5419,2014,947,180.142,1777
21,5611,2014,95,437.791,1101
21,5612,2014,13,317.235,931
21,5613,2014,143,2670.95,17603
21,5614,2014,4617,893.471,9758
21,5615,2014,163,172.691,481
21,5616,2014,108,1171.999,6931
21,5617,2014,71,145.534,1536
21,5619,2014,95,279.712,895
21,5621,2014,25,329.825,918
21,6111,2014,1595,2575.643,22317
21,6112,2014,15,15.915,203
21,6113,2014,288,4038.302,13930
21,6114,2014,93,62.819,676
21,6115,2014,163,42.367,627
21,6116,2014,694,382.525,2915
21,6117,2014,8,2.129,32
21,6211,2014,3107,631.031,5423
21,6212,2014,2383,296.119,3424
21,6213,2014,712,156.628,1592
21,6214,2014,14,44.804,134
21,6215,2014,776,489.222,2379
21,6216,2014,15,0.553,18
21,6219,2014,27,24.036,255
21,6221,2014,77,943.929,2870
21,6233,2014,21,18.943,326
21,6239,2014,42,32.789,331
21,6241,2014,624,47.19,2350
21,6242,2014,26,11.202,155
21,6243,2014,10,6.759,73
21,6244,2014,322,144.714,2233
21,7111,2014,379,62.053,2668
21,7113,2014,31,24.096,211
21,7114,2014,5,0.392,16
21,7115,2014,132,9.649,255
21,7121,2014,22,158.849,573
21,7131,2014,1188,160.441,1898
21,7132,2014,131,460.695,1164
21,7139,2014,968,541.714,3493
21,7211,2014,892,1473.755,7995
21,7212,2014,8,10.622,47
21,7213,2014,147,21.614,423
21,7223,2014,48,318.292,1183
21,7224,2014,1531,547.916,4875
21,7225,2014,22690,7803.255,60310
21,8111,2014,10978,1784.134,22285
21,8112,2014,1145,209.309,2340
21,8113,2014,753,674.301,3242
